,station_id,station_name,station_name_kana,fuken_id,type,Latitude (degree),Latitude (minute),latitude,Longitude (degree),Longitude (minute),longitude,height,f_pre,f_wsd,f_tem,f_sun,f_snc,End_year,End_month,End_day,obs_ended,note1,note2,note3,note4,note5,amedas_id1,amedas_id2,station_name_roman
950,0997,入広瀬,イリヒロセ,54,A,37,21.4,37.3566666667,139,4.3,139.071666667,230,Y,Y,Y,Y,Y,9999,99,99,,,,,,,54566,54930,Irihirose
951,0998,関山,セキヤマ,54,A,36,56,36.9333333333,138,13.3,138.221666667,350,Y,Y,Y,Y,Y,9999,99,99,,,,,,,54816,54955,Sekiyama
952,1060,下関,シモセキ,54,A,38,5.5,38.0916666667,139,33.8,139.563333333,33,Y,Y,Y,Y,Y,9999,99,99,,,,,,,54191,54905,Shimoseki
953,1102,鍵取,カギトリ,54,A,37,34.2,37.57,139,23,139.383333333,150,Y,N,N,N,N,1993,1,27,1993-01-27 00:00:00,,,,,,,,Kagitori
954,1111,赤谷,アカダニ,54,A,37,50.1,37.835,139,24.9,139.415,135,Y,N,N,N,N,9999,99,99,,,,,,,54311,,Akadani
955,1154,小国,オグニ,54,A,37,17.5,37.2916666667,138,42.1,138.701666667,83,Y,N,N,N,N,9999,99,99,,,,,,,54606,,Oguni
956,1155,松代,マツダイ,54,A,37,7.9,37.1316666667,138,36.4,138.606666667,210,Y,N,N,N,N,9999,99,99,,,,,,,54671,,Matsudai
957,1256,高根,タカネ,54,A,38,19.8,38.33,139,36.3,139.605,80,Y,N,N,N,N,9999,99,99,,,,,,,54056,,Takane
958,1297,平岩,ヒライワ,54,A,36,53.2,36.8866666667,137,51.8,137.863333333,260,Y,N,N,N,N,9999,99,99,,,,,,,54876,,Hiraiwa
959,1302,大潟,オオガタ,54,A,37,13.5,37.225,138,19.5,138.325,13,Y,Y,Y,Y,N,9999,99,99,,,,,,,54586,,Oogata
960,1315,弾崎,ハジキザキ,54,A,38,19.8,38.33,138,30.7,138.511666667,58,Y,Y,Y,Y,N,9999,99,99,,1997年3月31日までの地点名「二ツ亀」,,,,,54041,,Hajikizaki
961,1318,中条,ナカジョウ,54,A,38,3.6,38.06,139,24.5,139.408333333,27,Y,Y,Y,Y,N,9999,99,99,,,,,,,54181,,Nakajou
962,1369,三面,ミオモテ,54,A,38,14.8,38.2466666667,139,36.3,139.605,45,Y,N,N,N,N,9999,99,99,,,,,,,54097,,Miomote
963,1370,大湯,オオユ,54,A,37,12.3,37.205,139,3.7,139.061666667,240,Y,N,N,N,N,9999,99,99,,,,,,,54621,,Ooyu
964,1395,塩沢,シオザワ,54,A,37,2.3,37.0383333333,138,50.8,138.846666667,195,Y,N,N,N,N,9999,99,99,,,,,,,54761,,Shiozawa
965,1398,宮寄上,ミヤヨリカミ,54,A,37,34.8,37.58,139,8.4,139.14,125,Y,N,N,N,N,9999,99,99,,,,,,,54462,,Miyayorikami
966,1424,樽本,タルモト,54,A,36,53.4,36.89,138,16.5,138.275,625,Y,N,N,N,N,9999,99,99,,,,,,,54892,,Tarumoto
967,1426,川谷,カワダニ,54,A,37,12,37.2,138,31,138.516666667,206,Y,N,N,N,N,9999,99,99,,,,,,,54666,,Kawadani
968,1427,筒方,ドウガタ,54,A,37,1.8,37.03,138,20.6,138.343333333,255,Y,N,N,N,N,9999,99,99,,,,,,,54737,,Dougata
969,1444,室谷,ムロヤ,54,A,37,33,37.55,139,22.2,139.37,200,Y,N,N,N,N,9999,99,99,,,,,,,54472,,Muroya
970,1469,松浜,マツハマ,54,A,37,57.3,37.955,139,6.7,139.111666667,1,Y,Y,Y,N,N,9999,99,99,,,,,,,54236,,Matsuhama
971,1514,秋津,アキツ,54,A,38,3.6,38.06,138,24.8,138.413333333,30,Y,Y,Y,N,N,9999,99,99,,,,,,,54167,,Akitsu
972,0546,泊,トマリ,55,A,36,57.1,36.9516666667,137,33.1,137.551666667,13,Y,Y,Y,Y,Y,9999,99,99,,,,,,,55021,55900,Tomari
973,0547,魚津,ウオヅ,55,A,36,49.3,36.8216666667,137,25.7,137.428333333,48,Y,Y,Y,Y,Y,9999,99,99,,,,,,,55056,55905,Uodu
974,0548,宇奈月,ウナヅキ,55,A,36,50.8,36.8466666667,137,33.5,137.558333333,160,Y,N,N,N,N,1978,11,9,1978-11-09 00:00:00,,,,,,,,Unaduki
975,0549,嘉例沢,カレイザワ,55,A,36,49.5,36.825,137,32.2,137.536666667,420,Y,N,N,N,N,1983,11,16,1983-11-16 00:00:00,,,,,,,,Kareizawa
976,47606,伏木,フシキ,55,S,36,47.5,36.7916666667,137,3.3,137.055,11.6,Y,Y,Y,Y,Y,9999,99,99,,,,,,,55091,55907,Fushiki
977,47607,富山,トヤマ,55,S,36,42.5,36.7083333333,137,12.1,137.201666667,8.6,Y,Y,Y,Y,Y,9999,99,99,,,,,,,55102,55908,Toyama
978,0552,砺波,トナミ,55,A,36,36.6,36.61,136,57.3,136.955,69,Y,Y,Y,Y,Y,9999,99,99,,,,,,,55141,55910,Tonami
979,0553,上市,カミイチ,55,A,36,40.2,36.67,137,25.4,137.423333333,296,Y,Y,Y,Y,N,9999,99,99,,,,,,,55166,,Kamiichi
980,0554,南砺高宮,ナントタカミヤ,55,A,36,32.7,36.545,136,52.3,136.871666667,91,Y,Y,Y,Y,N,9999,99,99,,2004年12月5日までの地点名「福光」,,,,,55191,,Nantotakamiya
981,0555,八尾,ヤツオ,55,A,36,34.7,36.5783333333,137,7.9,137.131666667,78,Y,Y,Y,Y,N,9999,99,99,,,,,,,55206,,Yatsuo
982,0556,小谷,オタニ,55,A,36,34.2,36.57,137,18,137.3,340,Y,N,N,N,N,1983,11,25,1983-11-25 00:00:00,,,,,,,,Otani
983,0557,立山,タテヤマ,55,A,36,34.9,36.5816666667,137,34.7,137.578333333,2291,Y,N,N,N,N,2010,3,29,2010-03-29 00:00:00,,,,,,,,Tateyama
984,0558,細尾峠,ホソオトウゲ,55,A,36,26.7,36.445,136,53.8,136.896666667,740,Y,N,N,N,N,1983,11,9,1983-11-09 00:00:00,,,,,,,,Hosootouge
985,0559,谷折,タニオリ,55,A,36,29.3,36.4883333333,137,6,137.1,700,Y,N,N,N,N,1983,11,15,1983-11-15 00:00:00,,,,,,,,Taniori
986,1309,氷見,ヒミ,55,A,36,51.8,36.8633333333,136,57.6,136.96,7,Y,Y,Y,Y,Y,9999,99,99,,,,,,,55041,55915,Himi
987,1412,宇奈月,ウナヅキ,55,A,36,50.8,36.8466666667,137,33.4,137.556666667,160,Y,N,N,N,N,9999,99,99,,,,,,,55063,,Unaduki
988,1413,平,タイラ,55,A,36,26,36.4333333333,136,57,136.95,282,Y,N,N,N,N,2004,10,19,2004-10-19 00:00:00,,,,,,,,Taira
989,1414,大山,オオヤマ,55,A,36,36.5,36.6083333333,137,17,137.283333333,128,Y,N,N,N,N,9999,99,99,,,,,,,55156,,Ooyama
990,1415,細入,ホソイリ,55,A,36,29.7,36.495,137,14.4,137.24,185,Y,N,N,N,N,1996,10,14,1996-10-14 00:00:00,,,,,,,,Hosoiri
991,1455,猪谷,イノタニ,55,A,36,28.4,36.4733333333,137,14.2,137.236666667,215,Y,N,N,N,Y,9999,99,99,,,,,,,55267,55920,Inotani
992,1533,秋ヶ島,アキガシマ,55,A,36,38.9,36.6483333333,137,11.2,137.186666667,24,Y,Y,Y,N,N,9999,99,99,,,,,,,55151,,Akigashima
993,1553,五箇山,ゴカヤマ,55,A,36,25.8,36.43,136,56.5,136.941666667,357,Y,N,N,N,N,9999,99,99,,,,,,,55252,,Gokayama
994,1621,立山芦峅,タテヤマアシクラ,55,A,36,34.6,36.5766666667,137,23.1,137.385,379,Y,N,N,N,N,9999,99,99,,,,,,,55217,,Tateyamaashikura
995,0560,珠洲,スズ,56,A,37,26.8,37.4466666667,137,17.2,137.286666667,4,Y,Y,Y,Y,Y,9999,99,99,,,,,,,56036,56900,Suzu
996,47600,輪島,ワジマ,56,S,37,23.5,37.3916666667,136,53.7,136.895,5.2,Y,Y,Y,Y,Y,9999,99,99,,,,,,,56052,56903,Wajima
997,0562,門前,モンゼン,56,A,37,15.7,37.2616666667,136,43.7,136.728333333,10,Y,N,N,N,N,9999,99,99,,,,,,,56081,,Monzen
998,0563,木原岳,キハラダケ,56,A,37,17.3,37.2883333333,136,57,136.95,270,Y,N,N,N,N,1998,11,10,1998-11-10 00:00:00,,,,,,,,Kiharadake
999,0564,志賀,シカ,56,A,37,8.6,37.1433333333,136,43.5,136.725,6,Y,Y,Y,Y,N,9999,99,99,,2005年10月2日までの地点名「富来」,,,,,56116,,Shika
1000,0565,七尾,ナナオ,56,A,37,1.8,37.03,136,59.5,136.991666667,58,Y,Y,Y,Y,Y,9999,99,99,,1978年11月20日までの地点名「七尾第二」,,,,,56146,56905,Nanao
1001,0566,羽咋,ハクイ,56,A,36,53.6,36.8933333333,136,46.6,136.776666667,15,Y,Y,Y,Y,N,9999,99,99,,,,,,,56176,,Hakui
1002,0567,かほく,カホク,56,A,36,42.7,36.7116666667,136,41.5,136.691666667,42,Y,Y,Y,Y,N,9999,99,99,,2004年2月29日までの地点名「宇ノ気」,,,,,56186,,Kahoku
1003,0568,宝達山,ホウダツサン,56,A,36,46.8,36.78,136,48.4,136.806666667,626,Y,N,N,N,N,2003,8,12,2003-08-12 00:00:00,,,,,,,,Houdatsusan
1004,47605,金沢,カナザワ,56,S,36,35.3,36.5883333333,136,38,136.633333333,5.7,Y,Y,Y,Y,Y,9999,99,99,,,,,,,56227,56907,Kanazawa
1005,0570,医王山,イオウゼン,56,A,36,31.2,36.52,136,44.7,136.745,420,Y,N,N,N,N,9999,99,99,,,,,,,56232,,Iouzen
1006,0571,栢野,カヤノ,56,A,36,13.5,36.225,136,21.5,136.358333333,126,Y,Y,Y,Y,Y,9999,99,99,,2005年10月2日までの地点名「山中」,2006年11月26日までの地点名「加賀山中」,,,,56301,56915,Kayano
1007,0973,白山吉野,ハクサンヨシノ,56,A,36,21.7,36.3616666667,136,36.8,136.613333333,180,Y,Y,Y,Y,Y,9999,99,99,,2005年1月31日までの地点名「鳥越」,,,,,56286,56910,Hakusan'Yoshino
1008,1171,白山白峰,ハクサンシラミネ,56,A,36,10.8,36.18,136,37.5,136.625,470,Y,N,N,N,N,9999,99,99,,2005年1月31日までの地点名「白峰」,,,,,56346,,Hakusanshiramine
1009,1324,小松,コマツ,56,A,36,22.9,36.3816666667,136,26.1,136.435,3,Y,Y,Y,Y,N,9999,99,99,,,,,,,56276,,Komatsu
1010,1486,穴水,アナミズ,56,A,37,16.3,37.2716666667,136,55,136.916666667,170,Y,N,N,N,N,2003,7,7,2003-07-07 00:00:00,,,,,,,,Anamizu
1011,1544,三井,ミイ,56,A,37,17.6,37.2933333333,136,57.7,136.961666667,219,Y,Y,Y,N,N,9999,99,99,,,,,,,56093,,Mii
1012,1545,宝達志水,ホウダツシミズ,56,A,36,47.3,36.7883333333,136,46.1,136.768333333,90,Y,N,N,N,N,9999,99,99,,2005年2月28日までの地点名「押水」,,,,,56192,,Houdatsushimizu
1013,47616,福井,フクイ,57,S,36,3.3,36.055,136,13.3,136.221666667,8.8,Y,Y,Y,Y,Y,9999,99,99,,,,,,,57066,57903,Fukui
1014,0573,大野,オオノ,57,A,35,58.3,35.9716666667,136,29.8,136.496666667,182,Y,Y,Y,Y,Y,9999,99,99,,,,,,,57121,57905,Oono
1015,0574,タイラ山,タイラヤマ,57,A,35,59.2,35.9866666667,136,36.4,136.606666667,510,Y,N,N,N,N,1981,11,4,1981-11-04 00:00:00,,,,,,,,Tairayama
1016,0575,春日野,カスガノ,57,A,35,51.5,35.8583333333,136,8,136.133333333,270,Y,N,N,N,N,2005,10,26,2005-10-26 00:00:00,,,,,,,,Kasugano
1017,0576,板垣,イタガキ,57,A,35,52.5,35.875,136,18.2,136.303333333,620,Y,N,N,N,N,2009,11,2,2009-11-02 00:00:00,,,,,,,,Itagaki
1018,0577,今庄,イマジョウ,57,A,35,46,35.7666666667,136,12,136.2,128,Y,Y,Y,Y,Y,9999,99,99,,,,,,,57206,57910,Imajou
1019,47631,敦賀,ツルガ,57,S,35,39.2,35.6533333333,136,3.7,136.061666667,1.6,Y,Y,Y,Y,Y,9999,99,99,,,,,,,57248,57913,Tsuruga
1020,0579,小浜,オバマ,57,A,35,29,35.4833333333,135,46.9,135.781666667,10,Y,Y,Y,Y,Y,9999,99,99,,,,,,,57317,57915,Obama
1021,0974,美山,ミヤマ,57,A,35,59.9,35.9983333333,136,21.5,136.358333333,70,Y,N,N,N,N,9999,99,99,,,,,,,57071,,Miyama
1022,0975,川上,カワカミ,57,A,35,26.4,35.44,135,31.4,135.523333333,75,Y,N,N,N,N,1995,11,10,1995-11-10 00:00:00,,,,,,,,Kawakami
1023,1010,美浜,ミハマ,57,A,35,36,35.6,135,55,135.916666667,10,Y,Y,Y,Y,N,9999,99,99,,,,,,,57286,,Mihama
1024,1071,三国,ミクニ,57,A,36,14.6,36.2433333333,136,10.4,136.173333333,34,Y,Y,Y,Y,N,9999,99,99,,,,,,,57001,,Mikuni
1025,1226,勝山,カツヤマ,57,A,36,2.3,36.0383333333,136,31.3,136.521666667,196,Y,Y,Y,Y,N,9999,99,99,,,,,,,57082,,Katsuyama
1026,1316,越廼,コシノ,57,A,36,0.7,36.0116666667,135,59.4,135.99,30,Y,Y,Y,Y,N,9999,99,99,,,,,,,57051,,Koshino
1027,1382,九頭竜,クズリュウ,57,A,35,54.3,35.905,136,40.2,136.67,430,Y,N,N,N,Y,9999,99,99,,,,,,,57176,57900,Kuzuryuu
1028,1454,大飯,オオイ,57,A,35,28.8,35.48,135,37,135.616666667,3,Y,N,N,N,N,9999,99,99,,,,,,,57311,,Ooi
1029,1537,春江,ハルエ,57,A,36,8.5,36.1416666667,136,13.4,136.223333333,5,Y,Y,Y,N,N,9999,99,99,,,,,,,57026,,Harue
1030,1565,武生,タケフ,57,A,35,54.4,35.9066666667,136,10.5,136.175,32,Y,N,N,N,Y,9999,99,99,,,,,,,57106,57920,Takefu
1031,0580,今津,イマヅ,60,A,35,24.7,35.4116666667,136,1.7,136.028333333,88,Y,Y,Y,Y,Y,9999,99,99,,,,,,,60051,60905,Imadu
1032,0581,荒川,アラカワ,60,A,35,22.4,35.3733333333,135,55.6,135.926666667,360,Y,N,N,N,N,2005,11,1,2005-11-01 00:00:00,,,,,,,,Arakawa
1033,0582,春照,スイジョ,60,A,35,22.8,35.38,136,22.4,136.373333333,160,Y,N,N,N,Y,2001,3,29,2001-03-29 00:00:00,1984年10月10日までの地点名「山東」,,,,,,,Suijo
1034,47761,彦根,ヒコネ,60,S,35,16.5,35.275,136,14.6,136.243333333,87.3,Y,Y,Y,Y,Y,9999,99,99,,,,,,,60131,60915,Hikone
1035,0584,近江八幡,オウミハチマン,60,A,35,7.6,35.1266666667,136,5.8,136.096666667,88,Y,N,N,N,N,9999,99,99,,,,,,,60161,,Oumihachiman
1036,0585,君ケ畑台地,キミガハタダイチ,60,A,35,11.9,35.1983333333,136,20.4,136.34,402,Y,N,N,N,N,1979,3,10,1979-03-10 00:00:00,,,,,,,,Kimigahatadaichi
1037,0586,大津,オオツ,60,A,34,59.5,34.9916666667,135,54.7,135.911666667,86,Y,Y,Y,Y,N,9999,99,99,,,,,,,60216,,Ootsu
1038,0587,土山,ツチヤマ,60,A,34,56.3,34.9383333333,136,16.7,136.278333333,248,Y,Y,Y,Y,N,9999,99,99,,,,,,,60236,,Tsuchiyama
1039,0963,東近江,ヒガシオウミ,60,A,35,3.7,35.0616666667,136,11.4,136.19,128,Y,Y,Y,Y,N,9999,99,99,,2006年2月28日までの地点名「蒲生」,,,,,60196,,Higashioumi
1040,0964,信楽,シガラキ,60,A,34,54.8,34.9133333333,136,4.8,136.08,265,Y,Y,Y,Y,N,9999,99,99,,,,,,,60226,,Shigaraki
1041,0976,長浜,ナガハマ,60,A,35,25.4,35.4233333333,136,14.5,136.241666667,95,Y,Y,Y,Y,N,9999,99,99,,2010年3月24日までの地点名「虎姫」,,,,,60061,,Nagahama
1042,1083,南小松,ミナミコマツ,60,A,35,14.1,35.235,135,57.4,135.956666667,90,Y,Y,Y,Y,N,9999,99,99,,1992年1月17日までの地点名「北小松」,,,,,60116,,Minamikomatsu
1043,1087,柳ケ瀬,ヤナガセ,60,A,35,34.9,35.5816666667,136,11.3,136.188333333,220,Y,N,N,N,Y,9999,99,99,,,,,,,60026,60900,Yanagase
1044,1361,霜ケ原,シモガハラ,60,A,35,11.9,35.1983333333,136,20.3,136.338333333,420,Y,N,N,N,N,2009,11,20,2009-11-20 00:00:00,,,,,,,,Shimogahara
1045,1524,米原,マイバラ,60,A,35,23,35.3833333333,136,20.6,136.343333333,147,Y,Y,Y,Y,Y,9999,99,99,,2005年2月28日までの地点名「山東」,,,,,60102,60911,Maibara
1046,1578,朽木平良,クツキヘラ,60,A,35,18.5,35.3083333333,135,49.8,135.83,380,Y,N,N,N,N,9999,99,99,,,,,,,60081,,Kutsukihera
1047,47751,伊吹山,イブキヤマ,60,S,35,25.1,35.4183333333,136,24.8,136.413333333,1375.8,Y,Y,Y,Y,Y,2001,3,31,2001-03-31 00:00:00,,,,,,,,Ibukiyama
1048,0588,峰山,ミネヤマ,61,A,35,37.1,35.6183333333,135,4.3,135.071666667,23,Y,N,N,N,Y,9999,99,99,,2004年2月29日までの地点名「峰山丹波」,,,,,61031,61900,Mineyama
1049,0589,宮津,ミヤヅ,61,A,35,33,35.55,135,14.1,135.235,2,Y,Y,Y,Y,N,9999,99,99,,,,,,,61076,,Miyadu
1050,47750,舞鶴,マイヅル,61,S,35,27,35.45,135,19,135.316666667,2.4,Y,Y,Y,Y,Y,9999,99,99,,,,,,,61111,61905,Maiduru
1051,0591,仏坂,フッサカ,61,A,35,22.6,35.3766666667,135,2.1,135.035,410,Y,N,N,N,N,1981,10,21,1981-10-21 00:00:00,,,,,,,,Fussaka
1052,0592,浅原山,アサハラヤマ,61,A,35,20,35.3333333333,135,23.3,135.388333333,380,Y,N,N,N,N,1981,10,15,1981-10-15 00:00:00,,,,,,,,Asaharayama
1053,0593,福知山,フクチヤマ,61,A,35,18.7,35.3116666667,135,6.8,135.113333333,17,Y,Y,Y,Y,N,9999,99,99,,,,,,,61187,,Fukuchiyama
1054,0594,胡麻,ゴマ,61,A,35,12.6,35.21,135,27.7,135.461666667,260,Y,N,N,N,N,1981,11,11,1981-11-11 00:00:00,,,,,,,,Goma
1055,0595,妙高山,ミョウコウサン,61,A,35,10.1,35.1683333333,135,10.2,135.17,440,Y,N,N,N,N,1981,10,14,1981-10-14 00:00:00,,,,,,,,Myoukousan
1056,0596,園部,ソノベ,61,A,35,6.5,35.1083333333,135,27.3,135.455,134,Y,Y,Y,Y,N,9999,99,99,,,,,,,61242,,Sonobe
1057,47759,京都,キヨウト,61,S,35,0.9,35.015,135,43.9,135.731666667,41.4,Y,Y,Y,Y,Y,9999,99,99,,,,,,,61286,61915,Kiyouto
1058,0598,京田辺,キョウタナベ,61,A,34,49.8,34.83,135,45.6,135.76,20,Y,Y,Y,Y,N,9999,99,99,,1997年3月31日までの地点名「田辺」,,,,,61326,,Kyoutanabe
1059,0599,鷲峰山,ジュブサン,61,A,34,49.7,34.8283333333,135,54.3,135.905,607,Y,N,N,N,N,2009,11,20,2009-11-20 00:00:00,,,,,,,,Jubusan
1060,0920,花背峠,ハナセトウゲ,61,A,35,9.4,35.1566666667,135,47.3,135.788333333,710,Y,N,N,N,N,2009,11,20,2009-11-20 00:00:00,,,,,,,,Hanasetouge
1061,0927,知井,チイ,61,A,35,19.3,35.3216666667,135,38.8,135.646666667,250,Y,N,N,N,N,1978,11,14,1978-11-14 00:00:00,,,,,,,,Chii
1062,0928,京北,ケイホク,61,A,35,10.8,35.18,135,39.7,135.661666667,260,Y,N,N,N,N,9999,99,99,,,,,,,61251,,Keihoku
1063,0965,間人,タイザ,61,A,35,44.2,35.7366666667,135,5.2,135.086666667,42,Y,Y,Y,Y,N,9999,99,99,,,,,,,61001,,Taiza
1064,0966,本庄,ホンジョウ,61,A,35,15.6,35.26,135,23.7,135.395,95,Y,N,N,N,N,9999,99,99,,2005年10月2日までの地点名「和知」,,,,,61201,,Honjou
1065,1025,長岡京,ナガオカキョウ,61,A,34,55.8,34.93,135,43.7,135.728333333,71,Y,N,N,N,N,9999,99,99,,,,,,,61306,,Nagaokakyou
1066,1160,故屋岡,コヤオカ,61,A,35,23.1,35.385,135,27.4,135.456666667,190,Y,N,N,N,N,9999,99,99,,,,,,,61151,,Koyaoka
1067,1303,美山,ミヤマ,61,A,35,16.5,35.275,135,33,135.55,200,Y,Y,Y,Y,Y,9999,99,99,,,,,,,61206,61910,Miyama
1068,1378,須知,シュウチ,61,A,35,10.6,35.1766666667,135,25.2,135.42,150,Y,N,N,N,N,9999,99,99,,,,,,,61241,,Shuuchi
1069,1379,三岳,ミタケ,61,A,35,22,35.3666666667,135,3,135.05,118,Y,N,N,N,N,9999,99,99,,,,,,,61132,,Mitake
1070,1380,綾部,アヤベ,61,A,35,17.6,35.2933333333,135,15.5,135.258333333,51,Y,N,N,N,N,9999,99,99,,,,,,,61191,,Ayabe
1071,1383,三和,ミワ,61,A,35,13,35.2166666667,135,13.9,135.231666667,105,Y,N,N,N,N,9999,99,99,,,,,,,61192,,Miwa
1072,0600,能勢,ノセ,62,A,34,56.9,34.9483333333,135,27.3,135.455,235,Y,Y,Y,Y,N,9999,99,99,,,,,,,62016,,Nose
1073,0601,箕面,ミノオ,62,A,34,50.3,34.8383333333,135,30.2,135.503333333,96,Y,N,N,N,N,2009,12,18,2009-12-18 00:00:00,,,,,,,,Minoo
1074,0602,豊中,トヨナカ,62,A,34,47,34.7833333333,135,26.3,135.438333333,12,Y,Y,Y,Y,N,9999,99,99,,,,,,,62051,,Toyonaka
1075,47772,大阪,オオサカ,62,S,34,40.9,34.6816666667,135,31.1,135.518333333,23,Y,Y,Y,Y,Y,9999,99,99,,,,,,,62078,62900,Oosaka
1076,0604,生駒山,イコマヤマ,62,A,34,40.5,34.675,135,40.6,135.676666667,626,Y,Y,Y,Y,N,9999,99,99,,,,,,,62081,,Ikomayama
1077,0605,河内長野,カワチナガノ,62,A,34,25.4,34.4233333333,135,32.6,135.543333333,160,Y,N,N,N,N,9999,99,99,,,,,,,62111,,Kawachinagano
1078,0606,熊取,クマトリ,62,A,34,23.1,34.385,135,21,135.35,68,Y,Y,Y,Y,N,9999,99,99,,,,,,,62131,,Kumatori
1079,1062,堺,サカイ,62,A,34,33.3,34.555,135,29.1,135.485,20,Y,Y,Y,Y,N,9999,99,99,,,,,,,62091,,Sakai
1080,1065,枚方,ヒラカタ,62,A,34,48.5,34.8083333333,135,40.3,135.671666667,26,Y,Y,Y,Y,N,9999,99,99,,,,,,,62046,,Hirakata
1081,1470,八尾,ヤオ,62,A,34,35.8,34.5966666667,135,36,135.6,10,Y,Y,Y,N,N,9999,99,99,,,,,,,62096,,Yao
1082,1471,関空島,カンクウジマ,62,A,34,26,34.4333333333,135,13.9,135.231666667,5,Y,Y,Y,N,N,9999,99,99,,,,,,,62101,,Kankuujima
1083,1602,茨木,イバラキ,62,A,34,51.6,34.86,135,33.6,135.56,78,Y,N,N,N,N,9999,99,99,,,,,,,62037,,Ibaraki
1084,0607,香住,カスミ,63,A,35,37.5,35.625,134,37.6,134.626666667,5,Y,Y,Y,Y,Y,9999,99,99,,,,,,,63016,63900,Kasumi
1085,0608,温泉,オンセン,63,A,35,31.7,35.5283333333,134,28.8,134.48,233,Y,N,N,N,N,9999,99,99,,,,,,,63032,,Onsen
1086,0609,三川山,ミカワヤマ,63,A,35,32.7,35.545,134,38.2,134.636666667,875,Y,N,N,N,N,2003,9,30,2003-09-30 00:00:00,,,,,,,,Mikawayama
1087,47747,豊岡,トヨオカ,63,S,35,32.1,35.535,134,49.3,134.821666667,3.4,Y,Y,Y,Y,Y,9999,99,99,,,,,,,63051,63905,Toyooka
1088,0611,八鹿,ヨウカ,63,A,35,23.9,35.3983333333,134,44.4,134.74,183,Y,N,N,N,N,9999,99,99,,,,,,,63116,,Youka
1089,0612,和田山,ワダヤマ,63,A,35,19.4,35.3233333333,134,50.9,134.848333333,80,Y,Y,Y,Y,Y,9999,99,99,,,,,,,63121,63915,Wadayama
1090,0613,生野,イクノ,63,A,35,10,35.1666666667,134,47.5,134.791666667,320,Y,Y,Y,Y,N,9999,99,99,,,,,,,63201,,Ikuno
1091,0614,柏原,カイバラ,63,A,35,8.9,35.1483333333,135,2.8,135.046666667,95,Y,Y,Y,Y,N,9999,99,99,,,,,,,63216,,Kaibara
1092,0615,一宮,イチノミヤ,63,A,35,5.8,35.0966666667,134,35.1,134.585,195,Y,Y,Y,Y,N,9999,99,99,,,,,,,63251,,Ichinomiya
1093,0616,笠形山,カサガタヤマ,63,A,35,3.2,35.0533333333,134,50.2,134.836666667,580,Y,N,N,N,N,2007,3,28,2007-03-28 00:00:00,,,,,,,,Kasagatayama
1094,0617,佐用,サヨウ,63,A,35,1,35.0166666667,134,22.1,134.368333333,120,Y,N,N,N,N,9999,99,99,,,,,,,63241,,Sayou
1095,0618,後川,シツカワ,63,A,35,1.5,35.025,135,17.6,135.293333333,330,Y,N,N,N,N,9999,99,99,,1989年12月31日までの地点名「羽束川」,,,,,63346,,Shitsukawa
1096,0619,上郡,カミゴオリ,63,A,34,51.5,34.8583333333,134,22.4,134.373333333,20,Y,Y,Y,Y,N,9999,99,99,,,,,,,63366,,Kamigoori
1097,0620,的場山,マトバヤマ,63,A,34,52.3,34.8716666667,134,31.6,134.526666667,260,Y,N,N,N,N,2007,3,28,2007-03-28 00:00:00,,,,,,,,Matobayama
1098,47769,姫路,ヒメジ,63,S,34,50.3,34.8383333333,134,40.2,134.67,38.2,Y,Y,Y,Y,Y,9999,99,99,,,,,,,63383,,Himeji
1099,0622,名塩,ナジオ,63,A,34,49.8,34.83,135,17.6,135.293333333,168,Y,N,N,N,N,2006,3,6,2006-03-06 00:00:00,,,,,,,,Najio
1100,0623,六甲山,ロッコウサン,63,A,34,45.8,34.7633333333,135,16.2,135.27,620,Y,N,N,N,N,2006,3,31,2006-03-31 00:00:00,,,,,,,,Rokkousan
1101,0624,家島,イエシマ,63,A,34,40.3,34.6716666667,134,31.6,134.526666667,88,Y,Y,Y,Y,N,9999,99,99,,,,,,,63491,,Ieshima
1102,0625,明石,アカシ,63,A,34,41.2,34.6866666667,134,52.6,134.876666667,3,Y,Y,Y,Y,N,9999,99,99,,,,,,,63496,,Akashi
1103,47770,神戸,コウベ,63,S,34,41.8,34.6966666667,135,12.7,135.211666667,5.3,Y,Y,Y,Y,Y,9999,99,99,,,,,,,63518,,Koube
1104,47776,洲本,スモト,63,S,34,20.3,34.3383333333,134,54.3,134.905,109.3,Y,Y,Y,Y,Y,9999,99,99,,,,,,,63576,,Sumoto
1105,0628,福良,フクラ,63,A,34,15.6,34.26,134,42.5,134.708333333,35,Y,N,N,N,N,1978,12,21,1978-12-21 00:00:00,,,,,,,,Fukura
1106,0956,西脇,ニシワキ,63,A,34,59.9,34.9983333333,134,59.8,134.996666667,72,Y,Y,Y,Y,N,9999,99,99,,,,,,,63331,,Nishiwaki
1107,0967,大屋,オオヤ,63,A,35,19.9,35.3316666667,134,39.9,134.665,150,Y,N,N,N,N,9999,99,99,,,,,,,63111,,Ooya
1108,0968,福崎,フクサキ,63,A,34,57,34.95,134,44.9,134.748333333,72,Y,Y,Y,Y,N,9999,99,99,,,,,,,63321,,Fukusaki
1109,0969,三田,サンダ,63,A,34,53.7,34.895,135,12.7,135.211666667,150,Y,Y,Y,Y,N,9999,99,99,,,,,,,63411,,Sanda
